Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
152850,2.316367245,-1.476623311,-1.266830265,-1.799257584,-0.902513669,-0.078567846,-1.232923242,-0.0194503,-1.25500678,1.765676379,-0.330969631,-0.817206613,-0.237011038,-0.148010899,-0.714704423,-0.153589656,-0.008839866,0.795554027,0.419301759,-0.454466424,-0.09270405,0.226914592,0.049825611,-1.117640351,-0.038165327,-0.01400996,0.005516138,-0.074554109,15.5,0
64234,1.265379716,-0.389095689,0.934579937,0.317919456,-0.903626418,0.1942928,-0.832931568,0.095012928,-0.698545319,0.693565368,-0.620957586,0.254776157,1.157115734,-0.234350899,1.417944316,-1.164333858,-0.286140558,1.115145321,-1.558467237,-0.48473002,-0.32679022,-0.394490885,0.078061926,-0.320666688,0.216290055,-0.398570129,0.100542072,0.039609248,15.5,0
122961,-2.328329837,2.656660583,-1.709361645,-0.541325748,-0.525711458,-1.433022794,-0.207123285,1.14221945,-0.500294453,-1.412747641,-1.052502675,0.427539939,0.321545311,0.172584612,0.331136327,0.515937922,0.95763639,0.646180144,-0.663679516,-0.680995641,0.602282628,0.95152371,-0.136600679,-0.0768014,-0.085680986,-0.265762068,-1.270265877,-0.077707791,15.5,0
155110,1.999898633,-0.775734828,-0.284871471,0.531191904,-0.795410886,0.430212593,-1.085846783,0.209261071,-0.249695983,1.123391468,0.419350129,0.735299616,0.301897073,-0.123895237,-0.54206261,-1.144113293,-0.550686693,2.038006508,-1.160885416,-0.612217361,-0.066860919,0.438767417,0.192760543,0.664044118,-0.127487004,-0.535145175,0.080420205,-0.02947735,15.5,0
53626,-0.828749809,0.060404654,1.435525485,0.25259614,1.393954039,-0.969742391,0.601793312,-0.220855249,-0.385404444,-0.373003938,-0.183292995,0.430155525,0.694359251,-0.076556405,0.503560804,-0.212154132,-0.538733898,-0.61914549,-1.28312874,0.144185587,0.170140119,0.456487985,-0.055075405,0.089254192,0.14936726,-0.505684874,-0.133271285,-0.167278929,16,0
78493,1.427198443,-1.33874226,1.122201304,-1.299405112,-1.899991941,0.158021564,-1.658508902,0.180181444,-1.300380329,1.414394279,0.551147685,0.034889038,0.612716432,-0.824604061,-0.931125494,-0.200452936,0.346943256,0.628147579,0.329625105,-0.29714353,-0.208292786,-0.059131219,0.008938879,0.009631157,0.267401309,-0.193665419,0.075587824,0.020082421,16,0
91123,1.994633059,0.195942227,-1.472917216,0.55865522,0.462210847,-0.606174033,0.027735914,-0.198267021,1.471283733,-0.593283034,2.283862241,-1.491667413,1.810242361,0.757304731,-1.268860908,0.420458879,1.010942663,0.375744559,0.06253374,-0.151057044,-0.439939445,-0.973338947,0.347087938,0.615553908,-0.334087929,0.101717972,-0.094247476,-0.042189268,16,0
120233,2.051457064,0.129526209,-1.736185212,0.414257752,0.449386046,-0.839671596,0.220101955,-0.250902284,0.458552972,-0.391983765,-0.573228265,0.261048865,0.323403679,-0.893581994,0.183789944,0.322274412,0.440363528,-0.317677135,0.066795805,-0.109394771,-0.356665801,-0.941763137,0.317687597,0.489463524,-0.247844368,0.17262009,-0.063841232,-0.027983618,16,0
131359,-0.470329187,1.171448783,-0.647430973,-0.826814718,0.443295365,-0.600726173,0.605791834,0.335024241,0.172156214,-0.307999158,-2.119631645,-0.473996411,-0.563672777,0.458729552,-0.257923105,0.355478556,-0.581619589,-0.286113896,0.27756041,-0.042218745,-0.328496967,-0.865106056,0.011569592,-1.036135242,-0.304243302,0.212666708,0.233040505,0.070129218,16,0
155656,-0.141863899,1.287053908,-1.186227678,-0.736446469,1.124040825,-0.282377039,0.690716659,0.331040938,-0.273648465,-1.090255198,-1.597421623,0.137767395,1.0522324,-0.920652156,-0.292750597,0.710508345,0.123258503,0.055106474,0.135793793,0.020738527,-0.348666144,-0.965298346,0.046261175,-0.40070336,-0.23062731,0.173707212,0.096723552,0.013890135,16,0
160711,2.210263767,-0.611454579,-2.006828464,-0.973751427,-0.168275092,-1.514195696,0.090856473,-0.404875325,-1.056796245,1.12851,1.031101422,-0.56266433,-1.296227092,0.828235194,-0.598619604,0.600231953,0.265428431,-1.182348674,0.845616906,-0.127296544,0.398432798,1.071307698,-0.051250176,0.049488325,0.350205994,0.063938787,-0.088051951,-0.09295386,16,0
33856,-0.980171927,-1.701351353,1.97303138,-1.125679021,-0.242295749,-1.061062154,-1.412540982,0.202269379,-2.22824135,1.29070486,0.847432289,-0.410095366,-0.29192649,-0.339702542,-1.039434473,-1.074027347,1.039699609,0.362092182,1.239521792,0.099622962,-0.181138712,-0.417237241,0.258238989,0.500537295,-0.374312539,-0.31906728,0.119054023,0.151445167,16,0
43419,-0.955066849,-0.786219613,1.792170447,0.102035074,1.494493924,-1.167736571,-0.123940803,-0.760129489,0.736714162,0.669154072,-0.598146702,-0.252636242,0.47950478,-0.850139667,1.234065034,0.340812829,-1.057782819,0.109206344,0.016474552,-0.346961877,-0.132494387,0.492419217,-0.665390141,-0.003595473,-0.584004772,0.382133729,-0.400735826,-0.766324995,16,0
50984,1.254328385,0.316620617,0.144440786,0.618270011,-0.189422902,-0.856728061,0.114008671,-0.197944895,0.019631939,-0.29571411,-0.347142301,0.242754208,0.528061431,-0.35294982,1.096064597,0.574163298,-0.149084993,-0.208001627,-0.069027386,-0.02499681,-0.29991242,-0.884257954,0.069536488,-0.007721527,0.266869658,0.114402674,-0.024682892,0.030159622,16,0
59672,0.136004292,-0.226249126,1.223167854,-1.944125708,0.400380139,0.462327514,0.427582547,-0.802115078,-2.271310403,2.040264548,-0.979372847,-1.200234499,1.733969106,-1.135244684,1.138611467,-1.129202834,0.30796471,-0.514117642,1.333680752,0.068920982,-0.718316767,-1.184413669,-0.101850154,-1.36774956,-0.685398385,-0.567269939,-0.555906895,-0.539673498,16,0
74836,1.321871467,-0.629508509,0.725025195,-0.607991167,-1.282742724,-0.716558686,-0.796131255,0.003128733,-0.546945671,0.600879738,0.098238732,-0.945125689,-0.903160974,0.026233736,1.21700666,0.927009465,0.639989453,-1.749541429,-0.001616234,-0.022887856,0.146949481,0.30737587,0.094477519,0.377861053,0.208400691,-0.270212778,0.024870204,0.020109994,16,0
80101,1.274461191,-0.645919242,0.487649534,-0.682516752,-1.083094154,-0.392032734,-0.693063337,0.102800979,-0.955584825,0.828857162,1.441125262,0.120396432,-0.899714147,0.539419035,0.627226463,-1.280592606,0.089777881,0.970969762,-0.900314285,-0.553182723,-0.403095471,-0.772867179,0.191812542,0.213980101,-0.073922283,0.906388298,-0.050779437,-0.001163234,16,0
131745,2.294419767,-1.24341551,-1.350842447,-1.763400521,-0.8496066,-0.629609121,-0.914613803,-0.201847652,-1.844178234,1.841420569,0.880304185,-0.174743244,0.593114654,-0.001093489,-0.468385989,-0.380705286,0.11586601,0.583302251,-0.074833514,-0.384414046,0.136273153,0.817958437,0.093072844,0.786371843,0.0679701,0.020466616,-0.017651638,-0.06178336,16,0
148087,-0.421215471,-0.952554003,0.977587702,-2.613745637,-1.05213636,-1.144733687,-0.872233775,-0.175760289,-1.053306742,1.177747849,-1.131387401,-1.296803913,-0.371169845,-0.768019597,-0.671630732,-0.259980488,0.194213008,0.327634948,-1.38341205,-0.78312354,0.292262804,1.347438304,-0.016260389,0.405453484,-1.426371842,-0.325360945,-0.027208927,0.303532129,16,0
160590,2.278448859,-0.580206047,-2.281198354,-1.020143083,0.133379543,-1.297756893,0.127174234,-0.438219677,-0.784955383,0.954418688,-0.887483061,-1.399452544,-1.220626608,0.617442593,0.16918942,0.496767911,0.418159193,-1.563606669,0.648862351,-0.105097144,0.326114134,0.857051616,-0.028481468,0.631313865,0.425309888,0.060635046,-0.089937499,-0.078036635,16,0
24665,-1.081342984,0.468813786,1.625864166,-1.635114988,-0.512461743,0.306637466,-0.520666192,0.742375497,-0.337790175,-0.363328436,2.263604559,-1.909858494,1.752790369,1.847902756,-0.466289465,-1.182652443,0.855446162,0.841821217,-1.90527403,-0.505600392,-0.559691125,-1.030622558,0.195366778,-0.385478113,-0.61108233,0.624310339,0.146518173,0.066976396,16,0
43389,1.183972333,-0.694714726,1.160614382,0.55528251,-1.138633406,0.842774492,-1.212532976,0.43848842,-0.328711456,0.812199662,0.438004196,0.344402227,-0.626735878,-0.128945777,-0.337125505,-1.34149624,-0.046419153,1.539515873,-0.967632252,-0.596647985,-0.374293003,-0.466747559,0.062395577,-0.367091275,0.205727041,-0.356780915,0.102091218,0.025467408,16,0
46301,-0.28132582,0.730439904,0.897207605,-1.059336025,0.310278034,-1.203943853,1.104196085,-0.327747345,-0.303827405,-0.904337801,-0.551510284,0.862456349,1.262239359,-0.260839492,-0.861602303,-0.193858693,-0.363971965,-0.849841702,-0.391181158,-0.050212941,0.087231585,0.39588152,-0.091459163,0.517931162,-0.480992143,0.812493391,0.067737561,0.163998572,16,0
49317,-0.175484246,-0.552309814,0.792742137,-0.684765675,0.569236658,0.337060077,-0.529692212,0.164951316,-0.932472638,0.384162562,-1.673475008,-0.884676861,0.510296056,-0.58390043,0.15305831,0.221168753,0.792241266,-1.488055125,2.161028845,0.386358265,0.069046046,0.193737133,-0.089788091,-1.295645636,-0.129496771,-0.069878946,0.099304189,0.055827691,16,0
50480,-0.834645205,1.164390791,1.04018717,-0.228416676,-0.004466166,0.055293877,0.207744281,0.658734054,-0.823280883,-0.423773297,1.091270792,0.822710883,0.14495327,0.64510543,0.374989291,0.319531099,-0.324651754,-0.166001079,0.062062944,0.0113199,-0.119715469,-0.433205848,0.037653533,-0.332797888,-0.219923156,0.105858037,0.14849858,0.042184401,16,0
51600,1.102146139,0.022364748,0.454896806,0.42285362,-0.10741676,0.267137099,-0.211107724,0.243475059,-0.15180415,0.021799964,1.85396858,0.977801972,-0.28768487,0.592021702,0.892174007,-0.067429439,-0.082690285,-0.891444127,-0.555083548,-0.14814218,-0.146499478,-0.44694644,0.177699477,-0.304577583,0.018233251,0.136481395,-0.005508401,0.003504391,16,0
56257,1.126577213,0.135863802,0.517451074,1.483088284,-0.382789269,-0.382238804,0.032357461,0.006304822,0.385618812,-0.105839834,-0.377950064,0.223119988,-0.965747103,0.242043571,-0.031346108,-0.780561825,0.426712585,-0.98731376,-0.487606512,-0.235211081,-0.084752364,-0.064235093,-0.019057592,0.40005671,0.59061526,-0.33120363,0.03377492,0.018994905,16,0
64637,-0.780228787,1.196878208,0.946185271,-0.149436736,0.001161227,-0.179450167,0.294275949,0.533022799,-0.523446286,-0.586801802,-0.787775564,-0.02173323,0.068299068,0.476465168,1.108417204,0.180270975,-0.12315403,-0.584071531,-0.163838398,-0.006593794,-0.184478075,-0.591716629,0.03193527,-0.45036925,-0.174178846,0.13421364,0.150855973,0.050276178,16,0
116168,0.411468011,-0.030482431,-0.289716904,-2.223709276,0.836843519,0.293842039,0.519482714,-0.211612941,-0.968375677,0.574119123,-0.075117392,-0.492591202,-0.018974308,-0.383056022,-1.437913889,1.013032159,-0.37518678,-1.048953819,1.298393569,0.074660148,-0.023046508,0.009755256,-0.148098523,-0.363556618,-0.219587212,-0.425492104,-0.288790695,-0.253380021,16,0
147624,-1.250393089,0.233387266,1.336385678,-2.09036308,-0.425580298,-0.989278258,0.091647033,0.37907578,-1.21411328,-0.693737528,-1.636836469,-0.703184114,-0.715942585,0.222084632,-0.734910485,-0.803187748,-0.359844021,1.130371928,-2.013186246,-0.68912278,-0.313855016,-0.733644643,-0.286715014,0.011092749,0.573089083,0.50052426,-0.170630888,-0.063047048,16,0
151298,0.025379228,0.890701919,0.295106453,-0.583192663,0.430984372,-1.089800514,1.111233685,-0.256091166,-0.166255486,-0.445157221,-0.788170002,0.54420442,0.776501485,-0.038391594,-0.487228186,-0.128979091,-0.45018981,-0.840280211,-0.095645428,0.037247698,-0.243864077,-0.507700685,0.091124136,0.058831176,-0.459413579,0.134761472,0.247844108,0.100017936,16,0
153044,1.991975352,-0.311621316,-2.686396499,-0.532581505,2.342946234,3.34973562,-0.719657994,0.876976862,0.609386723,-0.406665976,0.284078043,0.12747871,-0.187146973,-0.890761227,0.795455013,0.39752286,0.440057315,-0.044686523,-0.376535967,-0.07849211,-0.11094521,-0.288569387,0.247495741,0.629829899,-0.215740095,0.42109581,-0.020722182,-0.034465746,16,0
160441,-1.256694898,-0.594781732,-0.149105065,-2.695642667,2.67811795,0.365840135,0.364083315,0.298555521,-2.147728576,-0.117773975,0.803104887,-0.653439911,-0.633673546,0.59818732,-0.41891433,0.153175049,0.492783243,-2.113489277,-0.385158175,0.207934202,0.497763708,1.024213859,-0.494003589,-0.902552151,1.216269221,0.202479715,-0.068361357,0.010256183,16,0
76840,-0.387924841,1.053840348,1.276614563,0.080877979,0.019938259,-0.988961775,0.726463866,-0.070468161,-0.387040409,-0.517651403,-0.222805676,-0.115150608,0.05396442,-0.412970058,0.903391701,0.387285331,0.012203506,-0.124461303,-0.093711696,0.147029521,-0.253958906,-0.697700657,0.02315839,0.330740084,-0.156092626,0.071682111,0.23943743,0.099819013,16,0
132072,-0.379050144,-0.161104698,0.942869609,-2.629760898,0.004702969,-0.474506864,0.231667216,-0.044576749,-1.015000665,-0.300413653,0.371229097,0.677135311,0.796075023,-0.088037466,-0.692177599,-1.571974814,-0.408526487,1.658496339,-0.192731963,-0.378833284,-0.131691347,0.16383205,-0.264483576,-0.337584938,-0.057669708,0.74761752,0.069656722,0.108595607,16,0
151171,2.06374017,-0.470240994,-0.838416523,0.805463657,-0.723143172,-1.03016125,-0.274098341,-0.301944568,-0.529501106,1.062191928,-0.861595522,0.05091789,0.051341894,0.166244506,-0.123147793,-1.911840004,0.0224996,1.155458241,-1.505258438,-0.689414118,-0.009045582,0.66241452,0.058765486,0.385823607,0.221033989,-0.336257867,0.042130136,-0.041986053,16,0
161085,-0.021224298,-0.014638815,-0.968734786,-2.001624008,0.676647454,-1.035749999,0.74130928,-0.264283768,-1.445782257,0.726827431,0.658278504,-1.350339567,-2.098847613,0.741704559,-0.873087944,0.718651571,0.11432045,-0.925810237,0.695592942,-0.274540804,0.43206224,1.088928254,-0.056963031,0.705714637,0.165197071,-0.049777282,-0.26182558,-0.078020669,16,0
165894,2.152179122,-0.068818433,-1.760083099,0.56646085,0.190594191,-1.339384174,0.49288018,-0.59758703,-1.383447084,1.137022361,-0.736798643,0.508799257,1.337888296,0.434581937,-0.051145452,-2.030143157,-0.191819025,0.690411148,-1.228684696,-0.601719009,-0.214752592,0.007243967,0.051496314,-0.024274485,0.383457763,-0.484692381,0.002672125,-0.054715311,16,0
3760,1.351497843,-0.521233426,0.641275342,-0.490317954,-1.02607739,-0.568545621,-0.831687106,-0.034864409,0.780940675,0.245744376,0.67787059,-3.932358931,-0.020750377,1.674386049,0.530704209,1.001078786,1.332700812,-1.530470577,0.056942337,-0.108929367,-0.234950681,-0.622050361,0.192500467,-0.050449876,0.069684129,-0.485169032,-0.013411887,0.010258513,16,0
33474,-2.064272377,-2.125412769,2.0397318,1.068529853,2.345461238,-1.922583071,-1.111677555,0.069464433,0.798278116,-0.34491215,-1.195683332,0.461247807,-0.073794508,-0.596960917,-1.182535728,-0.41010404,-0.303649555,-0.13531387,-0.512412523,0.552168688,0.272841889,0.454670904,0.357495709,0.397414294,-0.332351526,-0.578575144,-0.035269051,0.025504783,16,0
53227,1.326183184,0.148815041,-0.331587671,0.392634977,0.145263454,-0.307170787,-0.039314286,-0.021512391,0.383533723,-0.237436156,-1.607296186,-1.128345357,-1.222097168,-0.03079563,1.384163546,0.968249423,-0.416911212,0.368543934,0.336173417,-0.115089615,-0.39054011,-1.234129707,-0.035888899,-1.102707421,0.340344786,0.185400772,-0.038679139,0.015457764,16,0
88215,2.011365799,0.144402583,-1.497824375,0.548024224,0.1715036,-1.165605821,0.231940004,-0.287100702,0.420250119,-0.392678527,-0.064881503,0.446418559,0.219007009,-0.858499314,0.142679506,0.156478403,0.647577441,-0.502825817,-0.147724345,-0.128142262,-0.319291983,-0.837313887,0.388113265,1.059467779,-0.323974329,0.137334839,-0.063125812,-0.022220749,16,0
112575,-0.578241918,0.912162756,-0.393695561,-1.042140715,1.058808521,0.970015053,0.490627434,0.646507644,-0.012882581,-0.067876255,0.705451831,0.629304206,-0.560058124,0.506978763,-0.219908585,-0.533559206,0.024534509,-1.322334646,-0.651748637,-0.04491465,-0.216016325,-0.293331952,0.104437695,-1.658241832,-0.618214651,0.233007885,0.110550854,-0.159971755,16,0
142798,2.264715503,-1.382673341,-1.072048635,-1.521336583,-1.297445395,-0.912290921,-1.019203016,-0.207973093,-1.479029056,1.800462974,0.618848078,-0.385697095,-0.19373642,-0.06042363,-1.005601497,-0.629065138,0.390710038,0.591179213,0.020375192,-0.471319765,0.180861868,1.058516942,0.007280211,0.105458496,0.123616684,0.158484305,-0.00763653,-0.071415926,16,0
160685,2.289370131,-0.598761002,-2.562454069,-1.320942499,0.624809164,-0.522469096,0.057082273,-0.28368873,-1.102227802,1.103153045,0.257511783,-0.57611394,-0.4498359,0.624762902,-0.555236238,0.880010919,-0.149051058,-0.909984261,1.218767738,-0.023173142,0.336362866,0.889338356,-0.143162888,-0.16021666,0.520669042,0.087686508,-0.090021899,-0.094337425,16,0
161195,-0.700140472,-0.528902287,0.418748542,-2.578750026,-0.357075288,-0.386953785,-0.55918981,0.019672079,-1.913125955,1.010525678,-1.443299219,-0.763879946,1.288298316,-0.723533765,-0.543593003,-0.440353576,0.262401322,0.139113741,-0.111360351,-0.425486882,-0.072605744,0.24900772,-0.239095008,0.496597336,-0.602864285,-0.325313266,-0.270721784,-0.19073055,16,0
23,1.322707269,-0.174040833,0.434555031,0.576037652,-0.836758046,-0.831083411,-0.264904961,-0.220981943,-1.071424618,0.868558548,-0.64150629,-0.111315775,0.36148541,0.171945122,0.782166532,-1.35587073,-0.216935153,1.271765385,-1.240621935,-0.522950941,-0.284375572,-0.323357411,-0.037709905,0.347150939,0.559639137,-0.280158166,0.042335258,0.0288223,16,0
10784,-0.689691601,0.742998294,2.041778756,-1.214791593,0.123088528,-0.137035133,0.4484026,0.097273429,0.772986212,-1.244161292,2.431486024,-1.672213024,1.79652978,1.585388942,-0.672642954,0.470663318,0.09164318,-0.048481076,-0.901280202,-0.113469769,-0.118289548,-0.182555729,-0.096008423,0.000419775,-0.271309204,0.718620198,-0.034162097,0.065337373,16,0
27247,1.209876706,0.220128904,0.636027999,0.708543352,-0.646079932,-1.172979695,0.093792888,-0.235295375,0.007545533,-0.075409292,0.091906375,0.524891262,0.348916789,0.244508894,1.000008689,0.205159178,-0.308784986,-0.656968834,-0.247285608,-0.069253639,-0.22631781,-0.684449401,0.163306091,0.709570126,0.17160396,0.072512765,-0.03073371,0.024998523,16,0
31557,-3.965824287,3.823374203,0.555634333,-0.50444273,-0.60337299,1.710573353,-2.772796639,-11.33034747,0.972720855,1.351522838,0.230278887,0.941626735,-0.217507934,0.042578616,0.887148797,-0.308219831,0.667000119,-0.802121179,-0.715714998,-1.926649976,10.38920806,-4.021374217,1.619361326,0.176315049,-0.029009728,0.115908281,0.542880168,-0.147820753,16,0
41348,-0.719996417,1.259418015,0.786748379,-0.079476974,-0.136557125,-0.514239064,0.254684882,0.543540986,-0.739051589,-0.563296972,0.967556587,0.427207142,-0.276711874,0.150412328,0.226842582,0.820813317,-0.171254197,0.561418797,0.319294302,0.0254187,-0.18939173,-0.685456066,0.020761156,-0.067796905,-0.131595853,0.078615827,0.109018383,0.021741692,16,0
41729,-0.783251365,-0.18729867,2.835894606,-1.438557534,-0.964112697,0.728420656,-0.658263607,0.369029205,0.164747272,-0.428531221,-1.944935818,0.096443201,1.184100241,-2.002502426,-2.500499388,0.653594932,0.504905674,-1.315822815,0.880978947,0.311379633,0.067604823,0.672902887,-0.476473183,-0.233935184,0.72657335,-0.0721409,0.352778896,0.126272437,16,0
61174,1.209523625,0.296777379,0.186904006,0.505599493,-0.109667466,-0.539868223,0.039811664,-0.076367685,-0.304930411,-0.139069428,1.450120662,1.162073854,0.852245274,-0.236942584,0.347866165,0.742039021,-0.412155206,0.226351813,0.205924156,0.011618083,-0.241394471,-0.732105215,0.055981967,-0.018377792,0.246609514,0.093615595,-0.02575156,0.021188502,16,0
83418,-0.744107292,1.190299951,0.90309726,0.008775358,-0.394026607,-0.729397319,0.188737893,0.58347107,-0.598785887,-0.532170576,1.080218093,-0.035897163,-1.41097832,0.384468393,0.320710895,0.774716375,0.010641753,0.585415454,0.20174224,-0.054269679,-0.179992003,-0.712611082,0.074617836,0.234418696,-0.212209071,0.061685619,0.102416647,0.02278872,16,0
127001,1.915172501,-0.085587412,-2.022197051,0.024374182,1.323784974,1.206515418,-0.133080595,0.352088543,0.232185112,-0.35406063,1.313525287,1.003610227,0.215165941,-0.631815212,0.289395947,-0.208999918,0.842700174,-1.000442187,-0.527969086,-0.180811813,-0.256738836,-0.585116435,0.330036359,-1.033158945,-0.429681371,0.277759363,-0.01889663,-0.053932183,16,0
135097,2.174589528,-0.989334278,-1.051665838,-0.671863008,-0.514906809,-0.069573174,-0.708437294,-0.053580194,0.351014583,0.524906263,-1.524810585,-0.172875372,-0.037731403,-0.747552392,-1.843536311,0.13346891,0.851965864,-2.151647186,1.394225647,-0.040623556,-0.183831233,-0.268096099,0.232209213,0.433810955,-0.009686277,-0.33546249,-0.004373907,-0.054174508,16,0
33948,-0.863852928,1.300136251,0.294444087,-0.268314322,0.027111229,0.640054841,-0.479397097,-0.915158667,-0.482289027,-0.331803078,0.440798847,0.493126239,-0.353797783,0.766353273,0.311908769,0.476529322,-0.370574625,0.26866282,0.081643826,-0.554045165,1.618482314,-0.38926751,0.178563412,-0.835256998,-0.349331633,0.278164983,-0.015464051,-0.037695919,16,0
75390,1.346667103,-0.480645685,0.630422231,-0.707993887,-0.924297562,-0.469938989,-0.656433501,-0.097871219,-0.85451759,0.537258714,0.177064702,0.104429026,1.332092548,-0.427017924,1.002795329,0.920654078,0.396325982,-1.909446456,0.107039758,0.127791441,0.150398228,0.424495138,0.028618457,0.124076546,0.326033422,-0.257885075,0.038585278,0.021604408,16,0
148404,2.162202518,-0.920808916,-0.697033596,-0.76878979,-1.058491251,-0.951832714,-0.789731616,-0.183360233,0.027072404,0.757719332,-0.814395008,-0.692703273,-0.31974276,-0.247114645,0.12251007,0.963680808,0.299191554,-1.428680917,0.504205213,-0.069764417,0.204814249,0.638501873,0.184105094,-0.002142325,-0.173507922,-0.175049587,-0.004681938,-0.052567286,16,0
153179,-0.642328995,-0.188230228,0.498719632,-3.04679334,-0.681838778,-0.304070683,-0.583242129,0.487237109,-1.941290553,0.52570493,-1.754802589,-1.348405036,-0.045112443,-0.276000825,-0.728673982,-0.130603238,0.300684472,0.185312252,-0.802047295,-0.356260154,-0.109551569,0.007022365,-0.079422353,0.370807828,-0.083748112,-0.278642748,0.253159079,0.129902679,16,0
158468,2.101020802,-0.605368453,-1.313328018,0.427392378,-0.172609427,-0.066762298,-0.451927516,-0.0392092,-0.598196293,1.254535178,-0.314931478,-0.033646852,-0.57500244,0.441821465,-0.658311493,-1.346247264,-0.602595477,2.115963183,-0.77863198,-0.688752936,-0.041258533,0.502948703,-0.086484124,-0.835994995,0.318802169,-0.280137803,0.031955686,-0.065384669,16,0
160265,-0.300375197,0.17065885,-1.944547953,-2.409791187,3.072859323,2.923407027,0.269344252,0.440457891,-1.86939794,0.863653085,0.076845276,-1.081482824,-0.16077652,0.463570796,0.587049728,-0.133473588,0.575704766,-1.562314185,1.56504439,0.080799968,0.473417058,1.192573629,-0.383578769,0.789890799,-0.056128668,0.162219046,-0.220650942,0.176607873,16,0
171397,-0.254332925,0.494892893,0.783833159,-0.894191499,0.553897905,-1.230923809,1.161303297,-0.393764284,-0.193330134,-0.29484822,1.285843753,0.897139096,-0.313438504,0.119692907,-1.430896384,0.070110514,-0.769781757,-0.514484212,-0.525842862,-0.17038674,-0.151866013,-0.360438051,0.092942273,0.536911909,-0.600538823,-0.059603521,-0.3181091,-0.14445161,16,0
31190,1.134026142,-0.09489757,0.840030088,1.249171734,-0.580078287,0.250639519,-0.448418533,0.197906818,0.663314603,-0.060842474,0.40204049,1.035694441,-0.315343185,-0.150708084,-1.220795202,-0.097271809,-0.317591642,0.341395229,0.431071051,-0.130824548,-0.011146972,0.214224208,-0.172177962,0.019310675,0.68138003,-0.27339331,0.051821737,0.014710433,16,0
37526,1.058936958,0.075588968,0.530531337,1.430464821,-0.345955321,0.349634076,-0.469719908,0.318440649,0.619934085,-0.548801797,1.217719233,0.926935296,-0.631453023,-1.172218601,-0.861307314,-0.124027164,0.942337008,0.288872983,-0.215175593,-0.152264704,-0.024075013,0.21175071,-0.117112185,-0.059715685,0.559047372,-0.263102516,0.080849074,0.038494225,16,0
75534,-0.484945846,0.801257702,1.249689261,-0.751206593,0.634679482,-0.224327477,0.772137327,0.041016254,-0.717277513,-0.559479798,0.524185151,0.689212549,0.588430533,0.191476463,-0.345916447,0.881866652,-1.2672795,0.286259457,-0.097205242,-0.027356094,-0.128446812,-0.498816303,-0.072256018,-0.506854639,-0.379354997,-0.085096643,0.071320424,0.125906807,16,0
76334,1.101236747,-0.067477894,0.429111796,0.434904409,-0.218093213,0.237631715,-0.295245241,0.313929367,0.035971805,0.058223985,1.642479397,0.318247439,-1.527825577,0.838825081,1.028238703,-0.009256958,-0.011823198,-0.739293764,-0.546710628,-0.227598634,-0.160758089,-0.548511131,0.192584828,-0.338531561,-0.023727582,0.140637194,-0.013615503,0.000840968,16,0
83811,1.35960942,-0.416549127,-0.043374946,-0.913234428,-0.379067326,-0.323255509,-0.334069018,-0.018748353,-1.29951002,0.760084435,1.467397973,0.098258062,-0.0342497,0.291062346,0.100926265,0.938388125,0.280135118,-1.750844976,0.850926176,0.055084459,-0.145333468,-0.571365877,0.103974466,-0.329776489,0.283248181,-0.497562818,-0.005479849,-0.002121934,16,0
118431,-0.430803045,1.41981192,-1.045135984,-0.777498574,0.796520849,-0.292564264,0.570447312,0.475022827,-0.308114572,-0.599097136,0.547151639,0.764266621,0.386720876,-0.667261713,-0.96609419,0.746588469,0.094946661,0.405919388,0.18761776,0.08288771,-0.304365379,-0.808839286,0.097188947,0.095049001,-0.304502877,0.128140712,0.206201855,0.064745073,16,0
125911,2.213687632,-0.928072288,-0.877843591,-0.92550276,-0.784558787,-0.575267525,-0.840239787,-0.162503388,0.06887425,0.747126944,-1.412635983,-0.699150005,0.276824361,-0.431238015,0.130839708,1.263557082,-0.062709664,-1.110591219,0.800702465,-0.009545313,0.173246592,0.568239651,0.092113155,-0.631295223,-0.081627225,-0.137076671,-0.000364371,-0.056038214,16,0
132509,2.186385672,-1.08578607,-0.97477249,-1.27889928,-0.416571732,0.579961721,-1.19978598,0.250091197,0.024078103,0.890526122,-0.160872232,-0.566440135,-0.53612881,-0.149324787,-0.212067212,1.797490666,-0.460315561,-0.591259706,1.286362712,-0.009470971,-0.074754226,-0.314963182,0.281754487,-0.523786185,-0.404043498,-0.4600178,-0.001201768,-0.056304341,16,0
133168,1.967788803,0.196697748,-2.130921197,0.646274815,0.568233823,-0.737815369,0.140425416,-0.07075935,0.66464727,-0.847583199,1.263170721,0.528543057,-0.842801802,-1.685740365,-0.800072151,0.255095391,1.347328434,0.972583891,0.209248438,-0.172214706,-0.122572499,-0.170409834,0.094704018,0.582249448,0.146530949,-0.349091413,0.002638954,-0.01139127,16,0
133249,-0.123476329,-0.684934326,1.654982093,-1.389695205,-0.612871222,0.964896598,-0.921584517,0.53036616,0.096769838,0.020660674,-1.228370432,-0.271900269,-0.822714094,-0.7548603,-1.778700936,-0.850110431,-0.535518882,2.162513156,-0.115127999,-0.518531935,-0.427793501,-0.61429026,-0.105274061,-1.128728096,-0.25724267,0.586586412,0.011075379,-0.030277598,16,0
